Incident_ID,Attack_Vector,Infrastructure_Zone,Payload_Volume_MB,Neural_Anomaly_Score,Breach_Status
SEC_003444,Phishing API Exfiltration,On-Prem Gateway,1798.29,100.0,1
SEC_003445,DDoS Flooding,Cloud Edge Cluster,483.79,72.28,1
SEC_003446,Ransomware Core Payload,DMZ Proxy Subnet,746.29,71.21,1
SEC_003447,SQL Injection Spectrum,On-Prem Gateway,577.03,49.29,0
SEC_003448,DDoS Flooding,DMZ Proxy Subnet,416.7,0.0,0
SEC_003449,Ransomware Core Payload,DMZ Proxy Subnet,36.67,35.92,0
SEC_003450,Phishing API Exfiltration,On-Prem Gateway,284.94,41.37,0
SEC_003451,Phishing API Exfiltration,Cloud Edge Cluster,517.47,52.8,0
SEC_003452,SQL Injection Spectrum,DMZ Proxy Subnet,521.29,51.66,0
SEC_003453,DDoS Flooding,On-Prem Gateway,222.15,18.99,0
SEC_003454,SQL Injection Spectrum,DMZ Proxy Subnet,1290.91,90.0,1
SEC_003455,Ransomware Core Payload,DMZ Proxy Subnet,94.42,43.26,0
SEC_003456,Phishing API Exfiltration,DMZ Proxy Subnet,324.24,53.2,0
SEC_003457,SQL Injection Spectrum,On-Prem Gateway,540.32,65.81,1
SEC_003458,DDoS Flooding,DMZ Proxy Subnet,549.51,61.04,0
SEC_003459,Ransomware Core Payload,DMZ Proxy Subnet,482.67,43.16,0
SEC_003460,DDoS Flooding,Cloud Edge Cluster,156.89,35.21,0
SEC_003461,SQL Injection Spectrum,On-Prem Gateway,88.43,34.9,0
SEC_003462,Phishing API Exfiltration,On-Prem Gateway,466.7,50.28,0
SEC_003463,Phishing API Exfiltration,DMZ Proxy Subnet,423.55,61.92,0
SEC_003464,SQL Injection Spectrum,Cloud Edge Cluster,100.95,43.69,0
SEC_003465,DDoS Flooding,DMZ Proxy Subnet,561.56,83.62,1
SEC_003466,DDoS Flooding,DMZ Proxy Subnet,285.28,74.51,1
SEC_003467,DDoS Flooding,On-Prem Gateway,507.85,51.51,0
SEC_003468,DDoS Flooding,Cloud Edge Cluster,829.32,5.62,0
SEC_003469,Phishing API Exfiltration,DMZ Proxy Subnet,95.7,52.38,0
SEC_003470,DDoS Flooding,On-Prem Gateway,20.7,22.72,0
SEC_003471,SQL Injection Spectrum,DMZ Proxy Subnet,691.53,45.64,0
SEC_003472,SQL Injection Spectrum,DMZ Proxy Subnet,435.37,41.44,0
SEC_003473,SQL Injection Spectrum,Cloud Edge Cluster,553.25,45.43,0
SEC_003474,SQL Injection Spectrum,Cloud Edge Cluster,831.5,72.44,1
SEC_003475,DDoS Flooding,Cloud Edge Cluster,742.62,36.31,0
SEC_003476,Phishing API Exfiltration,DMZ Proxy Subnet,1470.97,72.67,1
SEC_003477,Ransomware Core Payload,Cloud Edge Cluster,357.48,49.45,0
SEC_003478,DDoS Flooding,On-Prem Gateway,313.68,51.89,0
SEC_003479,Ransomware Core Payload,DMZ Proxy Subnet,243.29,49.35,0
SEC_003480,Phishing API Exfiltration,Cloud Edge Cluster,87.09,21.68,0
SEC_003481,DDoS Flooding,DMZ Proxy Subnet,394.52,31.11,0
SEC_003482,Ransomware Core Payload,DMZ Proxy Subnet,157.96,28.72,0
SEC_003483,Phishing API Exfiltration,On-Prem Gateway,1155.99,79.84,1
SEC_003484,Ransomware Core Payload,On-Prem Gateway,405.81,68.51,1
SEC_003485,SQL Injection Spectrum,On-Prem Gateway,416.35,15.94,0
SEC_003486,SQL Injection Spectrum,DMZ Proxy Subnet,209.27,35.06,0
SEC_003487,Phishing API Exfiltration,DMZ Proxy Subnet,36.03,11.45,0
SEC_003488,Phishing API Exfiltration,On-Prem Gateway,26.52,6.28,0
SEC_003489,Ransomware Core Payload,DMZ Proxy Subnet,259.72,54.89,0
SEC_003490,Phishing API Exfiltration,On-Prem Gateway,51.76,40.24,0
SEC_003491,SQL Injection Spectrum,On-Prem Gateway,432.1,54.03,0
SEC_003492,SQL Injection Spectrum,Cloud Edge Cluster,969.78,82.61,1
SEC_003493,DDoS Flooding,On-Prem Gateway,977.18,61.89,0
SEC_003494,Ransomware Core Payload,Cloud Edge Cluster,496.2,43.36,0
SEC_003495,Phishing API Exfiltration,On-Prem Gateway,118.78,67.54,1
SEC_003496,Phishing API Exfiltration,DMZ Proxy Subnet,906.49,62.56,0
SEC_003497,Phishing API Exfiltration,Cloud Edge Cluster,989.57,80.61,1
SEC_003498,Ransomware Core Payload,DMZ Proxy Subnet,110.54,34.52,0
SEC_003499,SQL Injection Spectrum,DMZ Proxy Subnet,613.75,26.83,0
SEC_003500,Phishing API Exfiltration,On-Prem Gateway,163.92,5.89,0
SEC_003501,Phishing API Exfiltration,On-Prem Gateway,742.23,51.0,0
SEC_003502,SQL Injection Spectrum,DMZ Proxy Subnet,2663.29,100.0,1
SEC_003503,Phishing API Exfiltration,On-Prem Gateway,25.72,42.85,0
SEC_003504,DDoS Flooding,On-Prem Gateway,1036.46,85.17,1
SEC_003505,SQL Injection Spectrum,On-Prem Gateway,450.54,33.22,0
SEC_003506,SQL Injection Spectrum,DMZ Proxy Subnet,1643.79,100.0,1
SEC_003507,SQL Injection Spectrum,Cloud Edge Cluster,293.48,27.27,0
SEC_003508,DDoS Flooding,Cloud Edge Cluster,857.94,67.51,1
SEC_003509,SQL Injection Spectrum,DMZ Proxy Subnet,40.99,31.48,0
SEC_003510,Ransomware Core Payload,On-Prem Gateway,195.77,35.22,0
SEC_003511,Ransomware Core Payload,On-Prem Gateway,43.22,51.81,0
SEC_003512,Ransomware Core Payload,Cloud Edge Cluster,1678.21,86.55,1
SEC_003513,SQL Injection Spectrum,DMZ Proxy Subnet,776.16,40.8,0
SEC_003514,SQL Injection Spectrum,DMZ Proxy Subnet,873.41,65.24,1
SEC_003515,SQL Injection Spectrum,On-Prem Gateway,1263.03,74.52,1
SEC_003516,DDoS Flooding,On-Prem Gateway,52.02,82.74,1
SEC_003517,Ransomware Core Payload,On-Prem Gateway,231.2,49.4,0
SEC_003518,Phishing API Exfiltration,DMZ Proxy Subnet,45.16,25.67,0
SEC_003519,Phishing API Exfiltration,Cloud Edge Cluster,118.53,18.9,0
SEC_003520,SQL Injection Spectrum,DMZ Proxy Subnet,129.24,6.97,0
SEC_003521,DDoS Flooding,DMZ Proxy Subnet,296.94,26.5,0
SEC_003522,SQL Injection Spectrum,DMZ Proxy Subnet,152.73,37.83,0
SEC_003523,Phishing API Exfiltration,Cloud Edge Cluster,59.9,53.81,0
SEC_003524,Ransomware Core Payload,On-Prem Gateway,94.49,50.6,0
SEC_003525,Phishing API Exfiltration,On-Prem Gateway,83.69,36.78,0
SEC_003526,Ransomware Core Payload,DMZ Proxy Subnet,1638.65,90.7,1
SEC_003527,Ransomware Core Payload,DMZ Proxy Subnet,652.88,60.15,0
SEC_003528,DDoS Flooding,Cloud Edge Cluster,1557.57,84.52,1
SEC_003529,Phishing API Exfiltration,Cloud Edge Cluster,272.71,66.68,1
SEC_003530,SQL Injection Spectrum,On-Prem Gateway,158.81,33.51,0
SEC_003531,DDoS Flooding,DMZ Proxy Subnet,732.42,58.0,0
SEC_003532,Ransomware Core Payload,Cloud Edge Cluster,189.71,4.35,0
SEC_003533,Phishing API Exfiltration,Cloud Edge Cluster,172.11,33.95,0
SEC_003534,SQL Injection Spectrum,DMZ Proxy Subnet,131.08,47.79,0
SEC_003535,DDoS Flooding,DMZ Proxy Subnet,74.5,16.96,0
SEC_003536,SQL Injection Spectrum,DMZ Proxy Subnet,145.35,24.55,0
SEC_003537,Phishing API Exfiltration,DMZ Proxy Subnet,209.55,50.27,0
SEC_003538,SQL Injection Spectrum,DMZ Proxy Subnet,516.38,28.51,0
SEC_003539,DDoS Flooding,DMZ Proxy Subnet,41.07,47.51,0
SEC_003540,SQL Injection Spectrum,Cloud Edge Cluster,118.36,26.75,0
SEC_003541,Phishing API Exfiltration,DMZ Proxy Subnet,757.02,54.45,0
SEC_003542,DDoS Flooding,On-Prem Gateway,83.51,16.48,0
SEC_003543,Ransomware Core Payload,DMZ Proxy Subnet,200.79,43.7,0
SEC_003544,DDoS Flooding,On-Prem Gateway,911.98,100.0,1
SEC_003545,Phishing API Exfiltration,On-Prem Gateway,87.75,45.23,0
SEC_003546,SQL Injection Spectrum,On-Prem Gateway,50.86,19.07,0
SEC_003547,Ransomware Core Payload,DMZ Proxy Subnet,310.21,59.44,0
SEC_003548,Ransomware Core Payload,DMZ Proxy Subnet,174.06,32.21,0
SEC_003549,SQL Injection Spectrum,On-Prem Gateway,384.94,66.01,1
SEC_003550,Phishing API Exfiltration,DMZ Proxy Subnet,744.89,71.9,1
SEC_003551,DDoS Flooding,Cloud Edge Cluster,78.38,0.0,0
SEC_003552,Phishing API Exfiltration,Cloud Edge Cluster,403.12,31.06,0
SEC_003553,Ransomware Core Payload,Cloud Edge Cluster,328.9,57.32,0
SEC_003554,DDoS Flooding,Cloud Edge Cluster,82.01,35.56,0
SEC_003555,DDoS Flooding,DMZ Proxy Subnet,452.17,32.73,0
SEC_003556,SQL Injection Spectrum,On-Prem Gateway,155.87,26.73,0
SEC_003557,Phishing API Exfiltration,DMZ Proxy Subnet,313.1,13.93,0
SEC_003558,DDoS Flooding,Cloud Edge Cluster,50.63,30.7,0
SEC_003559,SQL Injection Spectrum,DMZ Proxy Subnet,288.94,74.72,1
SEC_003560,Phishing API Exfiltration,DMZ Proxy Subnet,176.68,49.14,0
SEC_003561,Ransomware Core Payload,Cloud Edge Cluster,789.65,94.44,1
SEC_003562,Ransomware Core Payload,On-Prem Gateway,38.4,44.77,0
SEC_003563,Phishing API Exfiltration,DMZ Proxy Subnet,256.05,55.65,0
SEC_003564,DDoS Flooding,DMZ Proxy Subnet,287.98,71.13,1
SEC_003565,DDoS Flooding,Cloud Edge Cluster,592.95,59.38,0
SEC_003566,Ransomware Core Payload,On-Prem Gateway,396.3,43.04,0
SEC_003567,Ransomware Core Payload,Cloud Edge Cluster,507.11,65.77,1
SEC_003568,DDoS Flooding,Cloud Edge Cluster,687.36,79.3,1
SEC_003569,Phishing API Exfiltration,DMZ Proxy Subnet,903.89,58.96,0
SEC_003570,Ransomware Core Payload,On-Prem Gateway,181.51,26.44,0
SEC_003571,DDoS Flooding,Cloud Edge Cluster,359.51,46.46,0
SEC_003572,Phishing API Exfiltration,DMZ Proxy Subnet,836.97,75.95,1
SEC_003573,SQL Injection Spectrum,Cloud Edge Cluster,2060.28,100.0,1
SEC_003574,Phishing API Exfiltration,DMZ Proxy Subnet,1003.31,48.77,0
SEC_003575,DDoS Flooding,On-Prem Gateway,220.97,67.51,1
SEC_003576,Phishing API Exfiltration,Cloud Edge Cluster,109.7,24.77,0
SEC_003577,DDoS Flooding,On-Prem Gateway,314.47,38.6,0
SEC_003578,Ransomware Core Payload,On-Prem Gateway,621.03,41.3,0
SEC_003579,SQL Injection Spectrum,DMZ Proxy Subnet,317.28,83.17,1
SEC_003580,Ransomware Core Payload,Cloud Edge Cluster,309.03,45.99,0
SEC_003581,Ransomware Core Payload,Cloud Edge Cluster,831.71,50.5,0
SEC_003582,DDoS Flooding,DMZ Proxy Subnet,213.82,51.51,0
SEC_003583,DDoS Flooding,DMZ Proxy Subnet,896.09,77.38,1
SEC_003584,DDoS Flooding,On-Prem Gateway,247.0,37.06,0
SEC_003585,DDoS Flooding,Cloud Edge Cluster,191.03,50.25,0
SEC_003586,Ransomware Core Payload,Cloud Edge Cluster,284.3,28.99,0
SEC_003587,DDoS Flooding,DMZ Proxy Subnet,658.81,48.96,0
SEC_003588,DDoS Flooding,DMZ Proxy Subnet,72.6,2.75,0
SEC_003589,Ransomware Core Payload,DMZ Proxy Subnet,110.4,14.56,0
SEC_003590,SQL Injection Spectrum,Cloud Edge Cluster,1373.27,100.0,1
SEC_003591,SQL Injection Spectrum,Cloud Edge Cluster,98.84,58.57,0
SEC_003592,Phishing API Exfiltration,On-Prem Gateway,389.41,46.56,0
SEC_003593,Ransomware Core Payload,DMZ Proxy Subnet,401.64,71.01,1
SEC_003594,DDoS Flooding,On-Prem Gateway,314.67,40.19,0
SEC_003595,Phishing API Exfiltration,Cloud Edge Cluster,477.71,45.46,0
SEC_003596,SQL Injection Spectrum,On-Prem Gateway,129.51,36.03,0
SEC_003597,SQL Injection Spectrum,On-Prem Gateway,374.0,43.09,0
SEC_003598,Ransomware Core Payload,On-Prem Gateway,221.47,35.63,0
SEC_003599,DDoS Flooding,DMZ Proxy Subnet,499.68,67.14,1
SEC_003600,DDoS Flooding,Cloud Edge Cluster,80.51,35.47,0
SEC_003601,Phishing API Exfiltration,DMZ Proxy Subnet,392.71,56.4,0
SEC_003602,SQL Injection Spectrum,On-Prem Gateway,104.2,49.64,0
SEC_003603,Phishing API Exfiltration,DMZ Proxy Subnet,158.98,42.18,0
SEC_003604,Phishing API Exfiltration,Cloud Edge Cluster,123.06,20.37,0
SEC_003605,Phishing API Exfiltration,Cloud Edge Cluster,102.86,13.82,0
SEC_003606,DDoS Flooding,On-Prem Gateway,798.17,64.16,0
SEC_003607,SQL Injection Spectrum,On-Prem Gateway,163.41,33.97,0
SEC_003608,Phishing API Exfiltration,DMZ Proxy Subnet,1190.55,78.93,1
SEC_003609,SQL Injection Spectrum,Cloud Edge Cluster,1588.85,93.31,1
SEC_003610,SQL Injection Spectrum,Cloud Edge Cluster,393.11,84.48,1
SEC_003611,Phishing API Exfiltration,DMZ Proxy Subnet,81.44,13.3,0
SEC_003612,Phishing API Exfiltration,Cloud Edge Cluster,223.18,9.08,0
SEC_003613,Ransomware Core Payload,On-Prem Gateway,731.17,64.23,0
SEC_003614,DDoS Flooding,On-Prem Gateway,218.06,33.08,0
SEC_003615,SQL Injection Spectrum,DMZ Proxy Subnet,52.97,36.86,0
SEC_003616,Phishing API Exfiltration,DMZ Proxy Subnet,378.17,53.88,0
SEC_003617,Phishing API Exfiltration,DMZ Proxy Subnet,851.3,83.31,1
SEC_003618,SQL Injection Spectrum,On-Prem Gateway,727.17,36.48,0
SEC_003619,Phishing API Exfiltration,DMZ Proxy Subnet,98.63,25.59,0
SEC_003620,Ransomware Core Payload,Cloud Edge Cluster,514.68,57.02,0
SEC_003621,SQL Injection Spectrum,DMZ Proxy Subnet,124.1,46.52,0
SEC_003622,Phishing API Exfiltration,Cloud Edge Cluster,122.77,67.81,1
SEC_003623,SQL Injection Spectrum,On-Prem Gateway,944.42,82.11,1
SEC_003624,Phishing API Exfiltration,Cloud Edge Cluster,141.26,34.8,0
SEC_003625,Phishing API Exfiltration,Cloud Edge Cluster,149.48,22.62,0
SEC_003626,DDoS Flooding,Cloud Edge Cluster,12.29,22.03,0
SEC_003627,SQL Injection Spectrum,On-Prem Gateway,932.42,58.41,0
SEC_003628,DDoS Flooding,Cloud Edge Cluster,719.89,68.62,1
SEC_003629,Phishing API Exfiltration,Cloud Edge Cluster,456.18,52.1,0
SEC_003630,SQL Injection Spectrum,DMZ Proxy Subnet,636.31,35.6,0
SEC_003631,SQL Injection Spectrum,DMZ Proxy Subnet,86.22,26.91,0
SEC_003632,Ransomware Core Payload,DMZ Proxy Subnet,287.89,54.68,0
SEC_003633,Ransomware Core Payload,Cloud Edge Cluster,206.7,43.54,0
SEC_003634,Phishing API Exfiltration,Cloud Edge Cluster,56.31,40.78,0
SEC_003635,Phishing API Exfiltration,On-Prem Gateway,311.6,48.21,0
SEC_003636,Phishing API Exfiltration,Cloud Edge Cluster,1152.76,100.0,1
SEC_003637,Phishing API Exfiltration,Cloud Edge Cluster,30.4,34.76,0
SEC_003638,Ransomware Core Payload,On-Prem Gateway,167.05,30.89,0
SEC_003639,SQL Injection Spectrum,Cloud Edge Cluster,116.68,20.93,0
SEC_003640,DDoS Flooding,On-Prem Gateway,134.4,39.12,0
SEC_003641,SQL Injection Spectrum,On-Prem Gateway,1087.82,36.9,0
SEC_003642,SQL Injection Spectrum,DMZ Proxy Subnet,296.06,39.08,0
SEC_003643,Ransomware Core Payload,Cloud Edge Cluster,294.56,38.69,0
SEC_003644,SQL Injection Spectrum,DMZ Proxy Subnet,655.28,35.74,0
SEC_003645,SQL Injection Spectrum,Cloud Edge Cluster,87.52,19.58,0
SEC_003646,Phishing API Exfiltration,DMZ Proxy Subnet,312.6,54.65,0
SEC_003647,DDoS Flooding,On-Prem Gateway,264.94,44.06,0
SEC_003648,SQL Injection Spectrum,On-Prem Gateway,420.87,48.36,0
SEC_003649,SQL Injection Spectrum,On-Prem Gateway,3487.59,100.0,1
SEC_003650,DDoS Flooding,On-Prem Gateway,672.28,58.28,0
SEC_003651,Phishing API Exfiltration,Cloud Edge Cluster,240.27,58.25,0
SEC_003652,Ransomware Core Payload,Cloud Edge Cluster,802.95,63.97,0
SEC_003653,Ransomware Core Payload,DMZ Proxy Subnet,96.23,11.98,0
SEC_003654,SQL Injection Spectrum,Cloud Edge Cluster,25.92,55.49,0
SEC_003655,Phishing API Exfiltration,Cloud Edge Cluster,114.92,40.15,0
SEC_003656,Ransomware Core Payload,DMZ Proxy Subnet,199.26,29.13,0
SEC_003657,Ransomware Core Payload,On-Prem Gateway,333.54,24.54,0
SEC_003658,Ransomware Core Payload,DMZ Proxy Subnet,441.68,53.61,0
SEC_003659,Ransomware Core Payload,DMZ Proxy Subnet,1098.61,72.19,1
SEC_003660,Ransomware Core Payload,On-Prem Gateway,332.87,66.93,1
SEC_003661,SQL Injection Spectrum,DMZ Proxy Subnet,325.07,37.81,0
SEC_003662,Ransomware Core Payload,DMZ Proxy Subnet,35.2,18.85,0
SEC_003663,SQL Injection Spectrum,DMZ Proxy Subnet,27.99,44.56,0
SEC_003664,DDoS Flooding,Cloud Edge Cluster,372.49,58.78,0
SEC_003665,DDoS Flooding,On-Prem Gateway,271.46,43.39,0
SEC_003666,Phishing API Exfiltration,On-Prem Gateway,834.36,73.52,1
SEC_003667,SQL Injection Spectrum,DMZ Proxy Subnet,90.82,33.07,0
SEC_003668,Phishing API Exfiltration,Cloud Edge Cluster,23.38,34.44,0
SEC_003669,DDoS Flooding,On-Prem Gateway,280.24,58.68,0
SEC_003670,DDoS Flooding,On-Prem Gateway,134.01,44.74,0
SEC_003671,DDoS Flooding,DMZ Proxy Subnet,34.9,28.86,0
SEC_003672,DDoS Flooding,DMZ Proxy Subnet,592.29,73.98,1
SEC_003673,Ransomware Core Payload,DMZ Proxy Subnet,65.25,0.0,0
SEC_003674,DDoS Flooding,On-Prem Gateway,433.79,78.13,1
SEC_003675,Ransomware Core Payload,DMZ Proxy Subnet,160.48,10.83,0
SEC_003676,Ransomware Core Payload,DMZ Proxy Subnet,97.75,24.5,0
SEC_003677,Phishing API Exfiltration,DMZ Proxy Subnet,226.94,38.46,0
SEC_003678,Ransomware Core Payload,Cloud Edge Cluster,739.51,57.38,0
SEC_003679,Phishing API Exfiltration,DMZ Proxy Subnet,235.98,54.54,0
SEC_003680,Ransomware Core Payload,On-Prem Gateway,637.22,39.62,0
SEC_003681,Ransomware Core Payload,DMZ Proxy Subnet,72.34,36.81,0
SEC_003682,DDoS Flooding,On-Prem Gateway,678.81,48.48,0
SEC_003683,SQL Injection Spectrum,Cloud Edge Cluster,133.68,39.77,0
SEC_003684,Ransomware Core Payload,Cloud Edge Cluster,521.09,49.87,0
SEC_003685,SQL Injection Spectrum,DMZ Proxy Subnet,387.39,46.89,0
SEC_003686,SQL Injection Spectrum,On-Prem Gateway,1203.2,69.88,1
SEC_003687,SQL Injection Spectrum,DMZ Proxy Subnet,232.46,31.65,0
SEC_003688,Ransomware Core Payload,DMZ Proxy Subnet,42.81,36.02,0
SEC_003689,SQL Injection Spectrum,On-Prem Gateway,20.7,44.98,0
SEC_003690,Ransomware Core Payload,On-Prem Gateway,801.14,53.07,0
SEC_003691,DDoS Flooding,On-Prem Gateway,346.75,30.84,0
SEC_003692,Ransomware Core Payload,On-Prem Gateway,683.73,66.55,1
SEC_003693,Phishing API Exfiltration,On-Prem Gateway,132.21,34.8,0
SEC_003694,DDoS Flooding,Cloud Edge Cluster,202.46,50.56,0
SEC_003695,SQL Injection Spectrum,Cloud Edge Cluster,25.75,17.44,0
SEC_003696,SQL Injection Spectrum,Cloud Edge Cluster,1477.6,62.41,0
SEC_003697,Phishing API Exfiltration,On-Prem Gateway,508.0,42.32,0
SEC_003698,DDoS Flooding,On-Prem Gateway,1229.76,67.7,1
SEC_003699,Phishing API Exfiltration,On-Prem Gateway,150.85,34.85,0
SEC_003700,SQL Injection Spectrum,DMZ Proxy Subnet,437.42,37.94,0
SEC_003701,Ransomware Core Payload,Cloud Edge Cluster,522.64,62.02,0
SEC_003702,SQL Injection Spectrum,Cloud Edge Cluster,183.93,33.03,0
SEC_003703,Phishing API Exfiltration,DMZ Proxy Subnet,860.07,66.66,1
SEC_003704,Ransomware Core Payload,DMZ Proxy Subnet,1335.23,85.77,1
SEC_003705,Ransomware Core Payload,Cloud Edge Cluster,984.7,72.31,1
SEC_003706,SQL Injection Spectrum,On-Prem Gateway,616.57,54.3,0
SEC_003707,Ransomware Core Payload,Cloud Edge Cluster,158.25,43.99,0
SEC_003708,DDoS Flooding,On-Prem Gateway,160.84,24.5,0
SEC_003709,SQL Injection Spectrum,Cloud Edge Cluster,1499.98,100.0,1
SEC_003710,SQL Injection Spectrum,Cloud Edge Cluster,16.65,27.12,0
SEC_003711,DDoS Flooding,DMZ Proxy Subnet,578.53,33.47,0
SEC_003712,SQL Injection Spectrum,DMZ Proxy Subnet,563.26,55.35,0
SEC_003713,Phishing API Exfiltration,On-Prem Gateway,450.61,35.26,0
SEC_003714,Phishing API Exfiltration,On-Prem Gateway,2089.25,100.0,1
SEC_003715,SQL Injection Spectrum,Cloud Edge Cluster,180.21,70.35,1
SEC_003716,DDoS Flooding,DMZ Proxy Subnet,198.96,26.16,0
SEC_003717,Ransomware Core Payload,On-Prem Gateway,49.0,36.95,0
SEC_003718,DDoS Flooding,On-Prem Gateway,275.17,14.67,0
SEC_003719,Phishing API Exfiltration,On-Prem Gateway,148.14,42.73,0
SEC_003720,SQL Injection Spectrum,Cloud Edge Cluster,201.3,24.77,0
SEC_003721,DDoS Flooding,On-Prem Gateway,821.65,53.49,0
SEC_003722,Ransomware Core Payload,On-Prem Gateway,1245.38,63.3,0
SEC_003723,Ransomware Core Payload,DMZ Proxy Subnet,104.46,45.16,0
SEC_003724,Ransomware Core Payload,DMZ Proxy Subnet,221.71,53.98,0
SEC_003725,Ransomware Core Payload,DMZ Proxy Subnet,1199.95,78.35,1
SEC_003726,DDoS Flooding,Cloud Edge Cluster,40.71,18.66,0
SEC_003727,Ransomware Core Payload,DMZ Proxy Subnet,55.61,56.07,0
SEC_003728,Phishing API Exfiltration,DMZ Proxy Subnet,91.96,22.42,0
SEC_003729,Ransomware Core Payload,DMZ Proxy Subnet,418.98,14.33,0
SEC_003730,Phishing API Exfiltration,DMZ Proxy Subnet,85.38,40.29,0
SEC_003731,DDoS Flooding,On-Prem Gateway,1561.98,75.91,1
SEC_003732,Phishing API Exfiltration,Cloud Edge Cluster,278.35,55.96,0
SEC_003733,DDoS Flooding,On-Prem Gateway,325.28,37.29,0
SEC_003734,Ransomware Core Payload,On-Prem Gateway,139.46,44.63,0
SEC_003735,SQL Injection Spectrum,Cloud Edge Cluster,298.51,62.96,0
SEC_003736,Phishing API Exfiltration,On-Prem Gateway,500.0,31.87,0
SEC_003737,Phishing API Exfiltration,DMZ Proxy Subnet,637.96,47.03,0
SEC_003738,SQL Injection Spectrum,Cloud Edge Cluster,642.85,54.58,0
SEC_003739,DDoS Flooding,On-Prem Gateway,400.12,69.07,1
SEC_003740,DDoS Flooding,On-Prem Gateway,1068.22,62.85,0
SEC_003741,Ransomware Core Payload,DMZ Proxy Subnet,777.23,52.17,0
SEC_003742,Phishing API Exfiltration,On-Prem Gateway,648.7,63.12,0
SEC_003743,DDoS Flooding,On-Prem Gateway,37.75,22.85,0
SEC_003744,Ransomware Core Payload,On-Prem Gateway,15.11,32.89,0
SEC_003745,DDoS Flooding,Cloud Edge Cluster,119.47,11.51,0
SEC_003746,SQL Injection Spectrum,Cloud Edge Cluster,502.15,83.3,1
SEC_003747,SQL Injection Spectrum,On-Prem Gateway,250.35,19.8,0
SEC_003748,SQL Injection Spectrum,On-Prem Gateway,243.68,34.92,0
SEC_003749,Ransomware Core Payload,DMZ Proxy Subnet,983.66,68.86,1
SEC_003750,Phishing API Exfiltration,Cloud Edge Cluster,1028.63,99.84,1
SEC_003751,SQL Injection Spectrum,Cloud Edge Cluster,1091.47,53.79,0
SEC_003752,SQL Injection Spectrum,Cloud Edge Cluster,181.51,67.02,1
SEC_003753,DDoS Flooding,On-Prem Gateway,540.57,62.98,0
SEC_003754,SQL Injection Spectrum,DMZ Proxy Subnet,154.63,42.44,0
SEC_003755,Phishing API Exfiltration,DMZ Proxy Subnet,107.16,19.52,0
SEC_003756,Ransomware Core Payload,On-Prem Gateway,103.85,42.72,0
SEC_003757,SQL Injection Spectrum,On-Prem Gateway,200.42,27.16,0
SEC_003758,Ransomware Core Payload,DMZ Proxy Subnet,264.92,59.6,0
SEC_003759,Ransomware Core Payload,DMZ Proxy Subnet,811.9,47.91,0
SEC_003760,Phishing API Exfiltration,Cloud Edge Cluster,69.47,31.08,0
SEC_003761,DDoS Flooding,On-Prem Gateway,609.49,46.05,0
SEC_003762,DDoS Flooding,Cloud Edge Cluster,353.16,29.31,0
SEC_003763,Ransomware Core Payload,DMZ Proxy Subnet,164.82,47.71,0
SEC_003764,SQL Injection Spectrum,Cloud Edge Cluster,317.5,50.73,0
SEC_003765,Ransomware Core Payload,DMZ Proxy Subnet,172.47,55.03,0
SEC_003766,DDoS Flooding,DMZ Proxy Subnet,419.94,20.1,0
SEC_003767,SQL Injection Spectrum,Cloud Edge Cluster,268.0,56.68,0
SEC_003768,DDoS Flooding,On-Prem Gateway,92.83,71.29,1
SEC_003769,Phishing API Exfiltration,Cloud Edge Cluster,67.78,25.94,0
SEC_003770,DDoS Flooding,Cloud Edge Cluster,368.04,73.15,1
SEC_003771,SQL Injection Spectrum,On-Prem Gateway,1059.16,68.42,1
SEC_003772,SQL Injection Spectrum,On-Prem Gateway,201.69,17.48,0
SEC_003773,Ransomware Core Payload,Cloud Edge Cluster,606.23,49.66,0
SEC_003774,SQL Injection Spectrum,DMZ Proxy Subnet,495.7,65.55,1
SEC_003775,Phishing API Exfiltration,Cloud Edge Cluster,1218.78,66.18,1
SEC_003776,DDoS Flooding,DMZ Proxy Subnet,786.12,52.44,0
SEC_003777,Ransomware Core Payload,On-Prem Gateway,388.25,54.43,0
SEC_003778,Ransomware Core Payload,On-Prem Gateway,493.55,49.79,0
SEC_003779,SQL Injection Spectrum,DMZ Proxy Subnet,1040.96,80.41,1
SEC_003780,Phishing API Exfiltration,Cloud Edge Cluster,241.51,43.23,0
SEC_003781,Ransomware Core Payload,On-Prem Gateway,190.07,44.8,0
SEC_003782,Phishing API Exfiltration,DMZ Proxy Subnet,16.89,24.19,0
SEC_003783,Phishing API Exfiltration,DMZ Proxy Subnet,800.34,65.49,1
SEC_003784,DDoS Flooding,Cloud Edge Cluster,738.46,45.63,0
SEC_003785,DDoS Flooding,DMZ Proxy Subnet,61.65,51.79,0
SEC_003786,DDoS Flooding,DMZ Proxy Subnet,399.02,36.45,0
SEC_003787,Phishing API Exfiltration,Cloud Edge Cluster,292.61,58.64,0
SEC_003788,DDoS Flooding,On-Prem Gateway,68.87,29.25,0
SEC_003789,Ransomware Core Payload,On-Prem Gateway,1785.38,100.0,1
